time,cell_id,user_id,slice_id,throughput_dl_mbps,throughput_ul_mbps,latency_ms,jitter_ms,packet_loss_pct
2025-11-07 10:02:00,cell_01,UE_025,eMBB,45.711162401258,14.724662865354107,9.338895957574847,1.5724820545348586,0.4268540600284363
2025-11-07 10:02:00,cell_01,UE_019,eMBB,58.11229638534304,15.534628792864526,11.931179814186786,0.5911493025222939,0.677677104429719
2025-11-07 10:02:00,cell_01,UE_017,eMBB,76.86629525624485,21.70459611233812,21.073182384508584,2.6843903656313985,0.5520372337749897
2025-11-07 10:02:00,cell_01,UE_022,eMBB,75.2589949449353,23.698652813148705,11.92898310710794,1.0730473913451952,0.6020942991870154
2025-11-07 10:02:00,cell_01,UE_010,eMBB,81.10610752485132,29.4346184741927,12.631157455261613,1.5528906024225742,0.8224029811826501
2025-11-07 10:02:00,cell_01,UE_015,eMBB,94.75797351078077,27.273901508947333,11.449750348767504,0.46856201439271183,0.3551888916516188
2025-11-07 10:02:00,cell_01,UE_003,eMBB,47.86077132639238,18.183020853784704,12.204615293686322,2.0498671105521216,0.3525966430824198
2025-11-07 10:02:00,cell_01,UE_012,eMBB,65.52985825217203,14.931267486458001,17.202127323507753,2.2295908486868807,0.7188423415704583
2025-11-07 10:02:00,cell_02,UE_017,eMBB,104.2414565218163,33.337030001108644,14.415946882438943,0.2638091467515411,0.5312922236601373
2025-11-07 10:02:00,cell_02,UE_020,eMBB,85.37815403661597,19.451127577830015,13.032904211157154,1.0344562443205398,0.5980000532885029
2025-11-07 10:02:00,cell_02,UE_016,eMBB,113.7216055588465,31.26059939629464,16.58197964161881,1.0307790797844039,0.5343772274305235
2025-11-07 10:02:00,cell_02,UE_003,eMBB,57.58295217966386,14.135412668499123,9.312644333776241,-0.6521422876618879,0.7310772949043727
2025-11-07 10:02:00,cell_02,UE_014,eMBB,93.73753522040602,20.88973405678335,17.617291094994453,2.8135125765153455,0.5951757988804293
2025-11-07 10:02:00,cell_02,UE_009,eMBB,100.68208236460136,31.9578667321519,13.69194220102358,1.8408823253001987,0.44866050352665565
2025-11-07 10:02:00,cell_02,UE_018,eMBB,59.41428730472017,14.410112905952603,10.139887265775098,1.4593875509892502,0.5754505352538214
2025-11-07 10:02:00,cell_02,UE_030,eMBB,65.35476809877865,15.482059256638562,14.75964584436286,0.41570631049016593,0.4312891937033341
2025-11-07 10:02:00,cell_02,UE_011,eMBB,52.380015682028834,15.381201239722666,14.475412549246698,0.013832682462785018,0.7806065656404089
2025-11-07 10:02:00,cell_02,UE_012,eMBB,107.26489489669851,32.77259464263211,11.164639988206284,-0.4182144831621275,0.8720256291810133
2025-11-07 10:02:00,cell_03,UE_021,eMBB,102.71240609706493,40.85342365382574,15.848491298865312,2.8346544492977466,0.6384520724060141
2025-11-07 10:02:00,cell_03,UE_029,eMBB,60.37314366212512,19.720775987708,11.171101934825002,1.8059484405152848,0.653573494166536
2025-11-07 10:02:00,cell_03,UE_006,eMBB,92.99145939854424,24.84482312341008,16.202195128338317,1.1617076653073557,0.6746697713942047
2025-11-07 10:02:00,cell_03,UE_022,eMBB,87.5453492733856,21.35249497215648,11.246998368676959,1.2911149856305844,0.472771761883061
2025-11-07 10:02:00,cell_03,UE_020,eMBB,82.3720450078485,24.916846020554136,9.305523855931746,1.8002928258215873,0.7062097365729005
2025-11-07 10:02:00,cell_03,UE_005,eMBB,60.29485349675437,13.654085653532384,18.092457218526093,2.106552700702432,0.696238676128546
2025-11-07 10:02:00,cell_03,UE_016,eMBB,105.59691374361637,31.638752015722186,13.919951885441552,1.2432987644319349,0.5083213463404419
2025-11-07 10:02:00,cell_03,UE_011,eMBB,66.30951376971169,22.972063431402685,10.250249546864948,1.7366476051573179,0.421451796262873
2025-11-07 10:02:00,cell_03,UE_012,eMBB,72.99416539154659,25.85323959024018,16.2135121817685,-0.2334345859824556,0.43202264584937133
2025-11-07 10:02:00,cell_03,UE_015,eMBB,90.14081610215051,31.03607540963974,12.40361718379845,1.781363590983474,0.609613422788029
2025-11-07 10:03:00,cell_01,UE_026,eMBB,83.49225069984848,28.298804520945254,14.197403967928336,2.04155035901003,0.48192633595287115
2025-11-07 10:03:00,cell_01,UE_012,eMBB,76.40831220798425,18.110801366932808,14.614497657100529,2.5260184437367528,0.6301389962843286
2025-11-07 10:03:00,cell_01,UE_028,eMBB,105.48064879816835,39.010871416372304,16.805291512451067,1.6103634397864597,0.41348644370556165
2025-11-07 10:03:00,cell_01,UE_016,eMBB,86.15055942956171,33.00407768359772,9.377441959702184,1.3843839274873042,0.5679323069251062
2025-11-07 10:03:00,cell_01,UE_006,eMBB,72.21408952684928,26.414693157471405,15.579136463998172,1.6540344233408004,0.5255457351911171
2025-11-07 10:03:00,cell_01,UE_007,eMBB,80.24028533981931,21.50238988248594,11.25458201154093,0.8644309479072976,0.6243608777677767
2025-11-07 10:03:00,cell_01,UE_025,eMBB,50.94438141350557,16.56600608362731,14.200953131545504,1.6871455790238092,0.6786488196462407
2025-11-07 10:03:00,cell_01,UE_008,eMBB,82.89547699914793,24.534999088900495,18.29352269562209,2.7491797797098725,0.6293290966151279
2025-11-07 10:03:00,cell_01,UE_018,eMBB,49.32455058949336,10.95472731429445,13.622374825946913,0.0177869715604142,0.5501803134799109
2025-11-07 10:03:00,cell_01,UE_014,eMBB,71.801751038157,19.879415454969216,12.934846632505433,0.2229065835733759,0.6933658428145163
2025-11-07 10:03:00,cell_02,UE_020,IoT,74.47332528977363,18.770753910496214,18.861689611113583,0.05535358691767356,0.9143235356179465
2025-11-07 10:03:00,cell_02,UE_019,IoT,39.655607187138486,10.09599538689748,9.69894795592625,0.36526701699089537,0.5410130680321946
2025-11-07 10:03:00,cell_02,UE_018,IoT,64.40233359909304,16.134704966374116,15.723837905751108,1.6179759550451607,0.5242324204504344
2025-11-07 10:03:00,cell_02,UE_016,IoT,108.3339940076391,33.44874699362198,15.497341864581378,1.959147604327268,0.641109957804646
2025-11-07 10:03:00,cell_02,UE_030,IoT,71.06838114856009,16.49355139408537,11.641181016579798,-0.0047781640837401,0.4982071470643967
2025-11-07 10:03:00,cell_02,UE_027,IoT,101.54677701258663,20.413850503981468,13.310108688187961,0.7891117444302482,0.6870958408790886
2025-11-07 10:03:00,cell_02,UE_003,IoT,71.69965555043055,15.54589385543757,11.49805504893237,1.802340198652716,0.37156270480362985
2025-11-07 10:03:00,cell_02,UE_017,IoT,65.31564804294733,13.303853286857434,10.106677957653792,2.197055207980667,0.5834424416384455
2025-11-07 10:03:00,cell_02,UE_001,IoT,87.56745333421412,20.5565205349734,14.631418319897314,1.9535614036924978,0.5692574762108008
2025-11-07 10:03:00,cell_02,UE_012,IoT,89.66983907304954,29.547532692969398,20.579219805463325,0.3528353113026077,0.7441402101190341
2025-11-07 10:03:00,cell_03,UE_016,eMBB,91.78558774536782,32.04853525137577,9.645334005183074,1.3182961795101753,0.6173740886715043
2025-11-07 10:03:00,cell_03,UE_005,eMBB,134.9414960893087,31.286070851711834,9.751589180694065,0.8165034222008201,0.468775295033735
2025-11-07 10:03:00,cell_03,UE_010,eMBB,70.48347783090664,26.95057055728507,15.834978465490417,3.2216105960966823,0.7593591195707773
2025-11-07 10:03:00,cell_03,UE_030,eMBB,55.59442705785504,18.363055706353233,10.027103699446988,1.8934484537195893,0.41908296925316946
2025-11-07 10:03:00,cell_03,UE_008,eMBB,77.80645102807651,26.150073240726698,9.425452137462273,1.2710405838760432,0.5853601788429936
2025-11-07 10:03:00,cell_03,UE_022,eMBB,96.6167282674486,33.799654956178735,15.682027467907947,1.2448465345045858,0.5822147351723929
2025-11-07 10:03:00,cell_03,UE_018,eMBB,96.85425747501255,37.603423411014866,10.928182628421068,1.1553209960915827,0.5587653088184908
2025-11-07 10:03:00,cell_03,UE_029,eMBB,100.23298427119855,36.51368796830668,11.138824331633527,1.2156465061509782,0.5843745228827729
2025-11-07 10:03:00,cell_03,UE_012,eMBB,110.94076169984176,28.81876851067014,18.451348847575062,3.110332136381205,0.6506717214321185
2025-11-07 10:03:00,cell_03,UE_021,eMBB,109.77113921390534,35.071349061564625,20.929632821184683,1.9921402919332603,0.7582417874788627
2025-11-07 10:04:00,cell_01,UE_027,eMBB,78.1089381373555,16.10063450718079,14.199062299167917,1.1625296924934467,0.4613372731247737
2025-11-07 10:04:00,cell_01,UE_015,eMBB,79.2241624625368,21.32611450271077,18.369156229572837,0.2751087615618122,0.7901931321878816
2025-11-07 10:04:00,cell_01,UE_001,eMBB,73.31400792153667,23.34831692087106,13.062523939321064,2.7827927436580024,0.7406439335506783
2025-11-07 10:04:00,cell_01,UE_017,eMBB,91.36848812861517,21.55717242566771,14.177824830909131,1.7415826106968584,0.5864900696383892
2025-11-07 10:04:00,cell_01,UE_025,eMBB,77.14481550944724,23.372061059883,16.136781677903873,2.7624438681624905,0.46729090237313403
2025-11-07 10:04:00,cell_01,UE_029,eMBB,49.383078917924976,17.515912664920098,15.362810467509414,-0.01961760373895416,0.5818214264850975
2025-11-07 10:04:00,cell_01,UE_009,eMBB,78.65298228375865,19.643020311862283,16.95523465637431,3.196283256271742,0.7374011122783489
2025-11-07 10:04:00,cell_01,UE_006,eMBB,71.68289718855497,26.439096138326047,18.880986246364095,2.2507542468875785,0.7385901537545763
2025-11-07 10:04:00,cell_01,UE_002,eMBB,78.89405017420647,16.679572692560917,11.726881843543842,1.900317727991364,0.6127773001291287
2025-11-07 10:04:00,cell_01,UE_003,eMBB,80.37236205365554,16.742734186571848,6.924681366295095,0.8318107302507739,0.6269374872517439
2025-11-07 10:04:00,cell_02,UE_009,IoT,82.44029773038866,16.989083195789398,16.09434439098925,1.807000429271307,0.5848374538610176
2025-11-07 10:04:00,cell_02,UE_004,IoT,70.34018313500385,23.229606000731234,18.561785517787982,2.158814017017831,0.5514889277025058
2025-11-07 10:04:00,cell_02,UE_019,IoT,88.1079823347889,27.613328208268054,14.594524673009333,2.0238554551941994,0.63715852163226
2025-11-07 10:04:00,cell_02,UE_003,IoT,86.36657938734797,30.440507799165562,13.776128663283924,1.0800493629684005,0.7796903162016735
2025-11-07 10:04:00,cell_02,UE_025,IoT,78.65968717045737,20.83830140207519,13.172313596215945,0.03920877618521845,0.4393773181170073
2025-11-07 10:04:00,cell_02,UE_014,IoT,72.23471213765586,19.83928957217311,13.641953858758049,3.006210546012174,0.7231107964092596
2025-11-07 10:04:00,cell_02,UE_021,IoT,114.72648230487391,34.85578190841732,14.025505849474133,0.948306309794151,0.6152102191048621
2025-11-07 10:04:00,cell_02,UE_022,IoT,86.35281182112055,26.486178425179475,5.994994526058843,1.9837722711164025,0.6853095176315347
2025-11-07 10:04:00,cell_02,UE_028,IoT,99.91808443460455,24.84927382044933,14.696989830688434,1.280802295284368,0.6404384691024158
2025-11-07 10:04:00,cell_02,UE_029,IoT,57.437928925056305,15.017605617975082,9.096834691020755,1.0895776202555538,0.7400423918071778
2025-11-07 10:04:00,cell_03,UE_003,eMBB,119.87903576557497,39.47870583740526,16.266039482120906,1.1636548827867312,0.48567059220452935
2025-11-07 10:04:00,cell_03,UE_028,eMBB,58.380876362787944,15.203086634897362,14.39061957239687,2.1317612832338995,0.6413414817157395
2025-11-07 10:04:00,cell_03,UE_015,eMBB,77.18161217142479,21.9804712607573,14.866371766299984,1.0394907142460854,0.5156733324276173
2025-11-07 10:04:00,cell_03,UE_005,eMBB,71.25510713213677,18.701213340277487,14.526020973912102,0.7522532899332567,0.5377066538071008
2025-11-07 10:04:00,cell_03,UE_014,eMBB,79.32059202491975,18.113244170692685,14.24342215533859,2.091322618972019,0.4782073902136236
2025-11-07 10:04:00,cell_03,UE_001,eMBB,124.5931393777989,25.312867773851412,13.658920425578124,2.4085008781942996,0.56345997782654
2025-11-07 10:04:00,cell_03,UE_009,eMBB,92.99421207688977,23.525591095085026,14.8004483870373,2.6107481473182315,0.8127972417877944
2025-11-07 10:04:00,cell_03,UE_029,eMBB,84.89760615019568,24.491430138892934,7.092283571548418,1.2026116575663643,0.7387220330298648
2025-11-07 10:04:00,cell_03,UE_006,eMBB,83.45049713689019,28.04156898122927,7.728264876408356,0.5263177950866949,0.4412922405839877
2025-11-07 10:04:00,cell_03,UE_024,eMBB,66.51939282092216,17.7416473430723,12.010556887578506,0.37608731182536503,0.6536336727338432
2025-11-07 10:05:00,cell_01,UE_011,IoT,82.41374428364249,26.5122775793315,13.610580133898889,0.12289523858432161,0.6083997425926929
2025-11-07 10:05:00,cell_01,UE_009,IoT,45.20832506771518,11.20312324697196,8.25356440097076,2.1354295345349286,0.6209672500161687
2025-11-07 10:05:00,cell_01,UE_002,IoT,84.51678181330585,26.480381615748477,17.10994313345143,1.7371167448848688,0.3483124417377508
2025-11-07 10:05:00,cell_01,UE_028,IoT,79.20242826046514,24.275246342840003,13.956778362193312,0.6926149382181873,0.6212355373210983
2025-11-07 10:05:00,cell_01,UE_001,IoT,68.26432596529004,26.723065527711793,10.846259566102955,1.7968974461161733,0.597569635906574
2025-11-07 10:05:00,cell_01,UE_030,IoT,113.68561920944305,25.902086566163646,10.206864240679774,1.3076038527403007,0.6064923212024288
2025-11-07 10:05:00,cell_01,UE_004,IoT,89.07031934804564,26.829896176540853,10.842728053964922,0.9762351056072419,0.5803639400932104
2025-11-07 10:05:00,cell_01,UE_005,IoT,92.87974546189854,34.850434549650465,13.727847967919868,2.0985516199550194,0.5644061228096375
2025-11-07 10:05:00,cell_01,UE_006,IoT,109.72418221148433,26.15347106276231,8.209638032355896,0.7418850556292379,0.49338241180853243
2025-11-07 10:05:00,cell_01,UE_018,IoT,84.76569088104591,19.846441409716686,9.151363941073974,0.14536751622652067,0.5278065445271607
2025-11-07 10:05:00,cell_02,UE_030,URLLC,75.33970005657385,25.328827857356078,16.056494051786014,2.063186751326832,0.4864571066809005
2025-11-07 10:05:00,cell_02,UE_016,URLLC,57.14569785242951,12.167652623005365,14.044760261489634,1.2821291235078578,0.5331033861795341
2025-11-07 10:05:00,cell_02,UE_012,URLLC,40.77714980841218,9.372528207392213,11.677065526321467,1.9000516070537918,0.455767495260962
2025-11-07 10:05:00,cell_02,UE_002,URLLC,87.45284480549935,34.215439128779295,17.284389651807185,2.1934844261959006,0.6055951233308285
2025-11-07 10:05:00,cell_02,UE_009,URLLC,90.46669767620108,33.02273651763661,10.701918317408307,-1.3615217395213173,0.5821397612095707
2025-11-07 10:05:00,cell_02,UE_010,URLLC,75.38588365816294,28.38217367388681,15.652717821786801,0.9609327106153683,0.6301538082533478
2025-11-07 10:05:00,cell_02,UE_026,URLLC,49.24516242370324,14.398762870239324,14.132672103452688,0.33660627582093916,0.3948102020136893
2025-11-07 10:05:00,cell_02,UE_025,URLLC,79.99507548877179,17.32081634278039,11.035960450054183,2.052104248722088,0.5721053255278454
2025-11-07 10:05:00,cell_02,UE_011,URLLC,83.92529448980885,32.895803535691805,13.357330999842496,2.297932454579367,0.6118038495749931
2025-11-07 10:05:00,cell_02,UE_019,URLLC,61.1360256825057,18.169816390927302,12.427942956324731,1.283781085408415,0.7024729036547689
2025-11-07 10:05:00,cell_03,UE_013,URLLC,80.13639373817688,28.098822129508363,12.140735759552609,1.5085983184091165,0.46058939256510656
2025-11-07 10:05:00,cell_03,UE_027,URLLC,74.10894938427971,29.12674011856645,14.134153205515634,0.2173180887271835,0.6095299442287387
2025-11-07 10:05:00,cell_03,UE_006,URLLC,74.32558590232551,23.96168449977756,13.783890236439676,1.5410590226414995,0.5387130842546369
2025-11-07 10:05:00,cell_03,UE_019,URLLC,93.26912235213548,33.79610783732012,10.402115539993922,1.5793436571821975,0.638628171300595
2025-11-07 10:05:00,cell_03,UE_026,URLLC,78.87452516294971,20.679779375343916,14.829770120778582,2.2421880119976914,0.6797764133869877
2025-11-07 10:05:00,cell_03,UE_030,URLLC,99.75042736240938,30.407105729654035,7.3055116829331,0.9614846091233047,0.5850293175342925
2025-11-07 10:05:00,cell_03,UE_022,URLLC,104.87352964542825,38.63478687223212,16.149902214444726,1.846502960740044,0.24416408858159933
2025-11-07 10:05:00,cell_03,UE_004,URLLC,88.74519791057982,21.604292454632954,13.915522077508236,1.7854641809869758,0.5196872347206303
2025-11-07 10:05:00,cell_03,UE_016,URLLC,82.89945436630518,25.03745423988212,11.051573864338065,0.5674676890059437,0.6407493251606581
2025-11-07 10:05:00,cell_03,UE_029,URLLC,69.7665865133629,22.316502661942163,10.0070603505956,0.6943525742882506,0.5882028616388997
2025-11-07 10:06:00,cell_01,UE_030,eMBB,94.09966178238244,21.930756343859095,14.021740377381459,2.120164347654317,0.7463023896215283
2025-11-07 10:06:00,cell_01,UE_010,eMBB,78.59774969672145,22.977781961558083,9.832188233931962,-1.7308884770978903,0.47805537455655234
2025-11-07 10:06:00,cell_01,UE_003,eMBB,76.01836221189556,28.9464746319579,13.757477235382192,1.4756532674406289,0.610686707898358
2025-11-07 10:06:00,cell_01,UE_008,eMBB,87.46620451536994,25.751107799291788,12.130790491731661,0.25901730142684376,0.5162475473104668
2025-11-07 10:06:00,cell_01,UE_023,eMBB,53.43177704271356,12.357506949827167,13.205739604349477,2.373631393450327,0.8300617947091504
2025-11-07 10:06:00,cell_01,UE_020,eMBB,66.51503204876924,16.45294959425235,12.237566673134273,1.575045476737969,0.8018332910047798
2025-11-07 10:06:00,cell_01,UE_025,eMBB,84.3678156683646,25.217221720990683,16.386156380304243,0.8008676564366642,0.6320862022432449
2025-11-07 10:06:00,cell_01,UE_005,eMBB,60.15513924112365,13.099867310916329,16.814502332114625,2.1514484939746326,0.8232134802766269
2025-11-07 10:06:00,cell_01,UE_027,eMBB,60.74814842748179,19.596139674150187,15.003824930656224,2.051702217826665,0.5311778705207069
2025-11-07 10:06:00,cell_01,UE_009,eMBB,60.95830124202806,13.381109226224748,14.732840157703816,1.3501058009603322,0.7393099335739493
2025-11-07 10:06:00,cell_02,UE_021,URLLC,61.60867006791003,22.15871875217123,7.754652794609768,-0.0278985165992941,0.3937140191989964
2025-11-07 10:06:00,cell_02,UE_018,URLLC,57.58615286125705,13.667765822880225,12.006369558857614,0.9430967358240125,0.5473883965837492
2025-11-07 10:06:00,cell_02,UE_013,URLLC,105.0879101271175,25.13368236789466,9.792679710179003,1.027936707900951,0.715966018273946
2025-11-07 10:06:00,cell_02,UE_029,URLLC,67.39726930753511,18.373853488044382,7.8137508647901734,3.325042981780545,0.5677847436291773
2025-11-07 10:06:00,cell_02,UE_001,URLLC,88.50559391779304,23.244436452315487,14.380920677613693,0.5787517840620586,0.7165910806089005
2025-11-07 10:06:00,cell_02,UE_025,URLLC,88.54406415355899,23.428957685157176,11.45446130137202,0.28352575212137887,0.6365817584368925
2025-11-07 10:06:00,cell_02,UE_030,URLLC,74.91067890254476,29.566606573671834,9.5054289258649,-0.3081887566765208,0.5141697285340301
2025-11-07 10:06:00,cell_02,UE_002,URLLC,70.6767230670398,25.715797847059743,11.212664821128612,1.191045695611659,0.697284222218669
2025-11-07 10:06:00,cell_02,UE_022,URLLC,80.63564244820509,22.902437194545808,11.32084230414569,1.3812827731502253,0.6535733033841503
